customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_monthly_charge,charge_tenure_ratio,customer_lifetime_value,engagement_score,service_utilization_score,contract_risk_score,loyalty_score,churn_risk_index,tenure_group,is_new_customer,has_autopay,has_fiber
CUST-07859,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.82,262.22,Yes,52.44,0.988,259.1,22.2,28.6,1.0,7.2,80.0,0-6,0,0,1
CUST-07860,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),44.4,862.46,Yes,43.12,1.03,888.0,66.7,64.3,1.0,24.5,25.0,12-24,0,1,1
CUST-07861,Male,0,No,No,58,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,106.82,5640.4,No,97.25,1.098,6195.56,44.4,50.0,0.1,77.1,20.0,48+,0,0,1
CUST-07862,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),61.54,1166.16,No,64.79,0.95,1107.72,11.1,7.1,0.3,40.2,25.0,12-24,0,1,0
CUST-07863,Male,0,Yes,No,21,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.71,694.58,Yes,33.08,1.049,728.91,44.4,50.0,1.0,20.5,25.0,12-24,0,1,0
CUST-07864,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,50.71,1917.92,No,51.84,0.978,1876.27,55.6,50.0,1.0,31.7,25.0,24-48,0,0,0
CUST-07865,Male,0,No,No,37,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,52.78,2088.68,No,56.45,0.935,1952.86,77.8,85.7,1.0,36.1,25.0,24-48,0,0,0
CUST-07866,Male,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,70.89,73.89,No,73.89,0.959,70.89,44.4,42.9,1.0,9.4,55.0,0-6,1,0,0
CUST-07867,Male,0,Yes,No,23,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,81.83,1814.14,No,78.88,1.037,1882.09,33.3,42.9,0.3,47.4,0.0,12-24,0,0,0
CUST-07868,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,68.98,1039.74,No,69.32,0.995,1034.7,11.1,7.1,1.0,10.6,50.0,12-24,0,0,0
CUST-07869,Male,0,No,No,34,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,33.13,1116.68,No,32.84,1.009,1126.42,88.9,92.9,1.0,36.7,25.0,24-48,0,0,0
CUST-07870,Female,1,Yes,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,88.87,2392.22,Yes,82.49,1.077,2577.23,44.4,50.0,1.0,25.0,25.0,24-48,0,0,1
CUST-07871,Female,1,No,Yes,36,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,25.19,875.32,No,24.31,1.036,906.84,33.3,35.7,0.3,54.7,0.0,24-48,0,0,1
CUST-07872,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.36,2622.51,Yes,72.85,1.021,2676.96,44.4,50.0,0.1,64.9,0.0,24-48,0,1,1
CUST-07873,Female,0,No,No,11,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),59.39,602.8,No,54.8,1.084,653.29,44.4,42.9,1.0,15.0,55.0,6-12,0,1,0
CUST-07874,Male,0,No,Yes,11,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),37.65,386.11,Yes,35.1,1.073,414.15,77.8,85.7,1.0,21.7,55.0,6-12,0,1,0
CUST-07875,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,91.44,1651.38,Yes,91.74,0.997,1645.92,11.1,7.1,0.1,48.2,25.0,12-24,0,0,0
CUST-07876,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),55.18,655.59,Yes,59.6,0.926,606.98,55.6,50.0,0.3,45.2,30.0,6-12,0,1,1
CUST-07877,Male,0,No,No,39,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,67.27,2712.01,No,69.54,0.967,2623.53,55.6,64.3,1.0,32.8,25.0,24-48,0,0,1
CUST-07878,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.6,2996.03,No,90.79,0.976,2923.8,33.3,35.7,1.0,25.0,25.0,24-48,0,0,1
CUST-07879,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,101.7,993.61,No,99.36,1.024,1017.0,55.6,57.1,0.1,52.7,50.0,6-12,0,0,0
CUST-07880,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),35.0,2013.86,No,34.72,1.008,2030.0,33.3,42.9,1.0,38.9,25.0,48+,0,1,1
CUST-07881,Male,1,No,No,23,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,57.81,1246.24,No,54.18,1.067,1329.63,66.7,57.1,0.1,62.1,0.0,12-24,0,0,0
CUST-07882,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.16,171.82,Yes,28.64,0.913,156.96,11.1,7.1,1.0,5.6,80.0,0-6,0,0,0
CUST-07883,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.86,235.35,No,26.15,0.951,223.74,44.4,50.0,1.0,13.9,55.0,6-12,0,1,1
CUST-07884,Female,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),72.11,1840.77,No,65.74,1.097,2019.08,55.6,57.1,0.1,62.7,0.0,24-48,0,1,1
CUST-07885,Male,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.94,1170.26,No,73.14,1.066,1247.04,66.7,64.3,1.0,22.2,25.0,12-24,0,1,1
CUST-07886,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,34.69,1909.11,No,35.35,0.981,1873.26,33.3,35.7,0.1,72.7,0.0,48+,0,0,1
CUST-07887,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,33.41,913.77,Yes,36.55,0.914,835.25,33.3,42.9,0.3,48.5,0.0,24-48,0,0,1
CUST-07888,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),84.37,5176.46,No,84.86,0.994,5146.57,11.1,7.1,0.1,72.1,25.0,48+,0,1,0
CUST-07889,Male,0,Yes,No,5,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,102.11,551.48,Yes,110.3,0.926,510.55,55.6,57.1,1.0,13.9,75.0,0-6,0,0,0
CUST-07890,Male,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,117.47,4240.65,No,114.61,1.025,4346.39,55.6,57.1,1.0,31.7,45.0,24-48,0,0,1
CUST-07891,Male,0,Yes,No,58,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,46.78,2593.32,No,44.71,1.046,2713.24,22.2,28.6,0.3,64.7,25.0,48+,0,0,1
CUST-07892,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),110.1,1560.84,No,120.06,0.917,1431.3,66.7,71.4,1.0,20.6,45.0,12-24,0,1,1
CUST-07893,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),91.97,515.61,Yes,85.94,1.07,551.82,44.4,42.9,0.1,48.2,30.0,0-6,0,1,1
CUST-07894,Male,0,No,No,23,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,21.02,506.32,Yes,22.01,0.955,483.46,55.6,57.1,1.0,23.9,25.0,12-24,0,0,0
CUST-07895,Female,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,47.6,3141.2,No,46.88,1.015,3189.2,44.4,50.0,0.1,82.1,0.0,48+,0,0,0
CUST-07896,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,63.07,2063.19,No,58.95,1.07,2207.45,55.6,50.0,0.3,58.6,0.0,24-48,0,0,1
CUST-07897,Female,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,52.4,1794.79,No,51.28,1.022,1834.0,11.1,7.1,1.0,21.7,50.0,24-48,0,0,0
CUST-07898,Female,1,No,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,109.22,4545.04,Yes,119.61,0.913,4150.36,55.6,57.1,0.1,68.2,20.0,24-48,0,0,1
CUST-07899,Male,1,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),111.19,209.95,Yes,104.98,1.059,222.38,11.1,7.1,0.1,39.3,75.0,0-6,1,1,0
CUST-07900,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.67,1270.71,No,57.76,0.912,1158.74,44.4,42.9,1.0,21.1,25.0,12-24,0,1,1
CUST-07901,Male,1,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),58.36,251.02,Yes,62.76,0.93,233.44,11.1,7.1,1.0,4.4,80.0,0-6,0,1,0
CUST-07902,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,96.33,1340.72,Yes,95.77,1.006,1348.62,33.3,35.7,0.3,42.4,20.0,12-24,0,0,1
CUST-07903,Male,1,Yes,No,51,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),34.15,1775.94,No,34.82,0.981,1741.65,44.4,42.9,0.3,65.2,0.0,48+,0,1,0
CUST-07904,Female,0,Yes,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.79,1027.29,Yes,28.54,1.079,1108.44,0.0,0.0,0.3,48.0,25.0,24-48,0,0,0
CUST-07905,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),93.05,7186.19,No,99.81,0.932,6699.6,11.1,7.1,1.0,42.2,50.0,48+,0,1,0
CUST-07906,Male,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),71.17,540.23,No,67.53,1.054,569.36,44.4,50.0,0.1,49.3,30.0,6-12,0,1,1
CUST-07907,Male,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,36.68,691.2,No,36.38,1.008,696.92,22.2,14.3,1.0,15.0,50.0,12-24,0,0,0
CUST-07908,Male,0,No,No,50,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),104.67,5669.64,No,113.39,0.923,5233.5,55.6,64.3,1.0,38.9,45.0,48+,0,1,0
CUST-07909,Female,1,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),60.15,559.17,No,55.92,1.076,601.5,0.0,0.0,0.3,33.6,55.0,6-12,0,1,0
CUST-07910,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),80.22,613.07,No,87.58,0.916,561.54,44.4,50.0,0.3,40.8,30.0,6-12,0,1,1
CUST-07911,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,117.15,2457.54,Yes,117.03,1.001,2460.15,44.4,42.9,1.0,20.5,45.0,12-24,0,0,1
CUST-07912,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),113.54,2078.33,Yes,115.46,0.983,2043.72,11.1,7.1,1.0,12.2,70.0,12-24,0,1,0
CUST-07913,Female,0,No,No,70,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),29.24,2215.34,No,31.65,0.924,2046.8,55.6,57.1,1.0,50.0,25.0,48+,0,1,0
CUST-07914,Male,0,No,No,23,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.46,1965.55,No,85.46,1.094,2149.58,66.7,64.3,1.0,26.1,25.0,12-24,0,1,0
CUST-07915,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.56,5404.7,Yes,98.27,0.972,5255.8,66.7,57.1,1.0,43.9,45.0,48+,0,0,1
CUST-07916,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,102.02,5854.95,No,100.95,1.011,5917.16,11.1,7.1,0.1,70.4,45.0,48+,0,0,0
CUST-07917,Female,0,No,No,7,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,109.86,710.86,Yes,101.55,1.082,769.02,55.6,57.1,1.0,15.0,75.0,6-12,0,0,0
CUST-07918,Male,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,97.28,3973.82,Yes,96.92,1.004,3988.48,55.6,57.1,0.3,61.9,20.0,24-48,0,0,1
CUST-07919,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,68.97,766.43,No,63.87,1.08,827.64,44.4,50.0,0.3,43.5,0.0,6-12,0,0,1
CUST-07920,Female,0,No,No,5,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.88,330.85,Yes,66.17,1.011,334.4,22.2,28.6,1.0,7.2,80.0,0-6,0,0,1
CUST-07921,Male,1,No,No,57,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,95.61,4908.59,No,86.12,1.11,5449.77,33.3,42.9,0.1,74.3,20.0,48+,0,0,1
CUST-07922,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,74.51,1041.49,Yes,80.11,0.93,968.63,22.2,14.3,1.0,11.7,50.0,12-24,0,0,0
CUST-07923,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),22.43,361.97,Yes,22.62,0.992,358.88,33.3,35.7,1.0,15.5,25.0,12-24,0,1,1
CUST-07924,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.95,588.39,No,39.23,0.916,539.25,11.1,7.1,0.1,46.6,25.0,12-24,0,0,0
CUST-07925,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,30.74,271.94,Yes,30.22,1.017,276.66,55.6,57.1,0.1,52.1,30.0,6-12,0,0,1
CUST-07926,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),29.61,674.92,No,32.14,0.921,621.81,66.7,64.3,1.0,25.0,25.0,12-24,0,1,1
CUST-07927,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.1,1251.55,No,59.6,0.992,1241.1,22.2,28.6,0.3,44.1,25.0,12-24,0,1,1
CUST-07928,Female,0,Yes,Yes,20,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,30.96,558.43,No,27.92,1.109,619.2,77.8,85.7,0.3,54.7,0.0,12-24,0,0,0
CUST-07929,Female,0,Yes,Yes,61,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.37,3847.4,Yes,63.07,0.989,3804.57,22.2,28.6,1.0,38.3,50.0,48+,0,1,0
CUST-07930,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,110.68,1728.14,No,108.01,1.025,1770.88,44.4,50.0,1.0,17.8,45.0,12-24,0,0,1
CUST-07931,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.41,128.74,Yes,64.37,0.923,118.82,44.4,50.0,1.0,10.0,55.0,0-6,1,1,1
CUST-07932,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),68.32,588.34,No,73.54,0.929,546.56,33.3,35.7,0.3,39.1,30.0,6-12,0,1,1
CUST-07933,Male,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,26.85,1160.07,No,27.62,0.972,1127.7,33.3,35.7,1.0,30.0,25.0,24-48,0,0,1
CUST-07934,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,108.97,3423.82,No,106.99,1.019,3487.04,11.1,7.1,0.3,48.0,45.0,24-48,0,0,0
CUST-07935,Female,0,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),99.22,7077.68,Yes,107.24,0.925,6548.52,44.4,42.9,1.0,45.5,45.0,48+,0,1,1
CUST-07936,Female,1,Yes,No,40,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,63.68,2369.83,No,59.25,1.075,2547.2,44.4,57.1,1.0,31.1,25.0,24-48,0,0,0
CUST-07937,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),70.84,582.26,Yes,64.7,1.095,637.56,44.4,42.9,1.0,13.9,55.0,6-12,0,1,1
CUST-07938,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,111.9,680.84,Yes,113.47,0.986,671.4,33.3,42.9,0.3,38.0,50.0,0-6,0,0,1
CUST-07939,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),60.88,1647.87,No,61.03,0.998,1643.76,11.1,7.1,1.0,17.2,50.0,24-48,0,1,0
CUST-07940,Female,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),30.5,1219.54,No,32.96,0.925,1128.5,22.2,14.3,0.1,61.0,25.0,24-48,0,1,0
CUST-07941,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,77.73,514.06,Yes,73.44,1.058,544.11,55.6,57.1,1.0,15.0,55.0,6-12,0,0,1
CUST-07942,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,51.49,1508.91,Yes,47.15,1.092,1647.68,55.6,57.1,1.0,28.9,25.0,24-48,0,0,0
CUST-07943,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.57,3051.35,Yes,54.49,0.965,2943.92,44.4,42.9,1.0,40.0,25.0,48+,0,1,1
CUST-07944,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),109.81,4331.36,Yes,100.73,1.09,4721.83,11.1,7.1,1.0,26.1,70.0,24-48,0,1,0
CUST-07945,Male,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,85.43,3114.49,No,84.18,1.015,3160.91,33.3,35.7,0.3,55.2,0.0,24-48,0,0,0
CUST-07946,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.29,4550.13,No,94.79,0.953,4333.92,22.2,14.3,1.0,31.1,50.0,24-48,0,0,0
CUST-07947,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,90.02,486.26,Yes,97.25,0.926,450.1,22.2,28.6,0.3,35.2,55.0,0-6,0,0,1
CUST-07948,Male,1,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),81.21,751.52,No,83.5,0.973,730.89,11.1,7.1,0.3,35.2,55.0,6-12,0,1,0
CUST-07949,Male,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),114.84,208.84,No,104.42,1.1,229.68,22.2,28.6,0.3,33.6,75.0,0-6,1,1,1
CUST-07950,Female,1,No,Yes,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),42.41,285.32,No,40.76,1.04,296.87,33.3,35.7,0.1,46.5,30.0,6-12,0,1,1
CUST-07951,Male,1,No,Yes,61,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.62,3603.12,Yes,59.07,1.094,3941.82,33.3,35.7,1.0,40.5,25.0,48+,0,1,1
CUST-07952,Male,1,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,86.2,776.89,No,77.69,1.11,862.0,11.1,7.1,0.3,35.8,55.0,6-12,0,0,0
CUST-07953,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,32.97,1460.22,Yes,39.47,0.835,1219.89,33.3,35.7,1.0,27.2,25.0,24-48,0,0,1
CUST-07954,Male,0,Yes,No,39,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,43.1,1557.07,No,39.92,1.08,1680.9,22.2,28.6,0.3,54.1,25.0,24-48,0,0,1
CUST-07955,Female,0,Yes,No,36,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,49.08,1821.9,No,50.61,0.97,1766.88,33.3,35.7,1.0,26.7,25.0,24-48,0,0,0
CUST-07956,Male,0,No,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,56.02,1551.81,No,53.51,1.047,1624.58,0.0,0.0,1.0,16.1,50.0,24-48,0,0,0
CUST-07957,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,52.62,1314.45,No,54.77,0.961,1262.88,66.7,71.4,1.0,26.7,25.0,12-24,0,0,1
CUST-07958,Female,1,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.77,445.55,Yes,22.28,1.067,475.4,22.2,14.3,0.3,43.6,25.0,12-24,0,1,0
CUST-07959,Female,1,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),55.65,3298.54,No,53.2,1.046,3450.3,22.2,14.3,0.1,74.9,25.0,48+,0,1,0
CUST-07960,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,36.74,55.605,Yes,55.6,0.661,36.74,44.4,42.9,1.0,9.4,55.0,0-6,1,0,1
CUST-07961,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,27.32,86.93,No,28.98,0.943,81.96,55.6,64.3,1.0,12.8,55.0,0-6,1,0,0
CUST-07962,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.26,1141.58,Yes,45.66,0.969,1106.5,22.2,14.3,1.0,18.3,50.0,24-48,0,0,0
CUST-07963,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),41.53,618.46,No,41.23,1.007,622.95,55.6,57.1,0.3,47.5,0.0,12-24,0,1,0
CUST-07964,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),32.28,663.29,No,33.16,0.973,645.6,22.2,28.6,1.0,15.6,50.0,12-24,0,1,0
CUST-07965,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),31.42,2298.81,No,31.93,0.984,2262.24,55.6,50.0,0.1,87.1,0.0,48+,0,1,0
CUST-07966,Male,0,Yes,No,47,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.52,3989.85,No,84.89,1.066,4254.44,55.6,57.1,0.1,73.2,0.0,24-48,0,1,0
CUST-07967,Female,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),117.73,7235.51,No,126.94,0.927,6710.61,11.1,7.1,0.1,69.9,45.0,48+,0,1,0
CUST-07968,Female,1,No,No,17,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,22.08,358.65,Yes,21.1,1.046,375.36,33.3,35.7,0.3,44.1,0.0,12-24,0,0,0
CUST-07969,Male,0,No,Yes,11,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),68.9,689.14,No,62.65,1.1,757.9,33.3,42.9,0.3,40.8,30.0,6-12,0,1,0
CUST-07970,Female,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),34.63,1544.37,No,33.57,1.032,1592.98,44.4,42.9,0.3,62.4,0.0,24-48,0,1,1
CUST-07971,Male,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,30.94,1561.47,No,31.23,0.991,1547.0,44.4,42.9,0.3,64.7,0.0,48+,0,0,1
CUST-07972,Female,1,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,33.64,891.57,Yes,30.74,1.094,975.56,33.3,35.7,1.0,22.8,25.0,24-48,0,0,0
